_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
67a9ed034165e9d29c475aaa,Dashboards com Power BI,livros,49.8,0.0,2021/12/29,Isabella Pereira,RJ,1,cartao_credito,6,-22.25,-42.66
67a9ed034165e9d29c475ab6,Dashboards com Power BI,livros,53.48,3.1307750193,2020/01/30,Isabella Pereira,PR,4,cupom,1,-24.89,-51.55
67a9ed034165e9d29c475aca,Modelagem preditiva,livros,100.54,13.1554621527,2022/01/30,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
67a9ed034165e9d29c475ae0,Modelagem preditiva,livros,93.04,5.4852046232,2022/03/30,Juliana Costa,RJ,4,cartao_credito,2,-22.25,-42.66
67a9ed034165e9d29c475afa,Iniciando em programação,livros,88.55,5.246125631,2021/04/30,Rafael Costa,RN,1,cartao_credito,6,-5.81,-36.59
67a9ed034165e9d29c475afe,Iniciando em programação,livros,50.01,4.315676402,2021/04/30,João Souza,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c475b1b,Iniciando em programação,livros,44.3,0.0,2022/05/30,Felipe Santos,CE,5,boleto,1,-5.2,-39.53
67a9ed034165e9d29c475b2a,Dashboards com Power BI,livros,35.61,0.0,2021/06/30,Thiago Silva,RJ,5,cartao_credito,6,-22.25,-42.66
67a9ed034165e9d29c475b2b,Iniciando em programação,livros,60.5,3.5045689003,2021/06/30,Felipe Santos,PA,4,cartao_credito,1,-3.79,-52.48
67a9ed034165e9d29c475b38,Dashboards com Power BI,livros,47.91,0.0,2020/07/30,Bruno Rodrigues,PR,4,boleto,1,-24.89,-51.55
67a9ed034165e9d29c475b44,Iniciando em programação,livros,57.45,3.9474548422,2022/07/30,Mariana Ferreira,SP,5,cartao_credito,4,-22.19,-48.79
67a9ed034165e9d29c475b54,Ciência de dados com python,livros,62.49,0.0,2022/08/30,Isabella Pereira,RJ,1,cartao_credito,2,-22.25,-42.66
67a9ed034165e9d29c475b71,Iniciando em programação,livros,81.41,10.714451951,2022/09/30,Thiago Silva,ES,1,cartao_credito,10,-19.19,-40.34
67a9ed034165e9d29c475b7f,Modelagem preditiva,livros,60.24,3.4907246825,2022/09/30,Beatriz Moraes,SC,4,cartao_credito,1,-27.45,-50.95
67a9ed034165e9d29c475b84,Iniciando em programação,livros,76.39,10.3094730747,2021/10/30,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
67a9ed034165e9d29c475b87,Ciência de dados com python,livros,67.91,1.2004422657,2021/10/30,Lucas Oliveira,SP,1,cartao_credito,3,-22.19,-48.79
67a9ed034165e9d29c475b8a,Dashboards com Power BI,livros,46.14,0.0,2021/10/30,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c475b95,Iniciando em programação,livros,77.69,1.7211978435,2022/10/30,Camila Ribeiro,RJ,5,cartao_credito,5,-22.25,-42.66
67a9ed034165e9d29c475b98,Modelagem preditiva,livros,87.69,5.5576438681,2020/11/30,Mariana Ferreira,PE,4,cartao_credito,4,-8.38,-37.86
67a9ed034165e9d29c475ba2,Dashboards com Power BI,livros,37.26,8.2259182935,2021/11/30,Isabella Pereira,RS,1,cartao_credito,10,-30.17,-53.5
67a9ed034165e9d29c475ba9,Dashboards com Power BI,livros,40.85,0.0,2022/11/30,Bruno Rodrigues,RJ,5,cupom,1,-22.25,-42.66
67a9ed034165e9d29c475bab,Iniciando em programação,livros,78.85,4.8855374379,2022/11/30,Camila Ribeiro,PR,5,cartao_credito,2,-24.89,-51.55
67a9ed034165e9d29c475bb5,Modelagem preditiva,livros,77.65,4.6657334226,2020/12/30,Pedro Gomes,SP,4,boleto,1,-22.19,-48.79
67a9ed034165e9d29c475bcf,Modelagem preditiva,livros,90.1,5.328658468,2020/01/31,Camila Ribeiro,MG,4,cartao_credito,1,-18.1,-44.38
67a9ed034165e9d29c475bda,Modelagem preditiva,livros,89.63,2.3569669232,2021/01/31,Larissa Alves,RJ,4,cartao_credito,1,-22.25,-42.66
67a9ed034165e9d29c475be4,Dashboards com Power BI,livros,38.6,2.5864384007,2022/01/31,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
67a9ed034165e9d29c475be9,Modelagem preditiva,livros,98.96,5.5524481971,2023/01/31,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c475bf1,Iniciando em programação,livros,84.44,5.8952913169,2020/03/31,Bruno Rodrigues,DF,5,cartao_credito,3,-15.83,-47.86
67a9ed034165e9d29c475c01,Modelagem preditiva,livros,70.68,1.3479364324,2023/03/31,Thiago Silva,RS,3,cartao_credito,3,-30.17,-53.5
67a9ed034165e9d29c475c11,Modelagem preditiva,livros,108.34,6.0519049783,2021/05/31,Pedro Gomes,RS,4,boleto,1,-30.17,-53.5
67a9ed034165e9d29c475c18,Ciência de dados com python,livros,80.93,1.8937180963,2020/07/31,Bianca Santos,RJ,3,boleto,1,-22.25,-42.66
67a9ed034165e9d29c475c25,Ciência de dados com python,livros,59.49,3.4507894388,2022/07/31,Beatriz Moraes,MT,3,boleto,1,-12.64,-55.42
67a9ed034165e9d29c475c29,Dashboards com Power BI,livros,41.27,2.7286078683,2022/07/31,João Souza,SC,5,cartao_credito,12,-27.45,-50.95
67a9ed034165e9d29c475c2d,Ciência de dados com python,livros,81.58,4.6326663866,2020/08/31,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
67a9ed034165e9d29c475c33,Modelagem preditiva,livros,109.17,6.7013892476,2021/08/31,Felipe Santos,MG,3,cartao_credito,3,-18.1,-44.38
67a9ed034165e9d29c475c3f,Modelagem preditiva,livros,94.89,5.5788720221,2022/08/31,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c475c65,Dashboards com Power BI,livros,54.85,3.4517020142,2022/12/31,Lucas Oliveira,RJ,5,cartao_credito,3,-22.25,-42.66
